Montmorency,48.9891693,2.3197111
Little Rock,34.7465071,-92.2896267
Maracaibo,10.6498095,-71.6443596
Guacara,10.2172127,-67.8836179
Xiamen,24.4801069,118.0853479
Woodland,38.6786109,-121.7733285
Lisichansk,48.917267,38.4285981
Kerman,30.2924085,57.0645647
Pozzuoli,40.822643,14.1219109
Herne,51.5380394,7.219985
Antiguo Cuscatlán,13.673328,-89.2416068
Calamba,14.2060217,121.1556496
Mombasa,-4.05052,39.667169
Trenton,40.2203074,-74.7659
Vallejo,38.1040864,-122.2566367
Itapecuru Mirim,-3.3973569,-44.3560724
Mersin,36.7978381,34.6298391
Oosterhout,51.632237599999996,4.863042417836681
Sandnes,58.983132049999995,6.394641047340787
Griffith,-34.2870772,146.0551022
Burnley,53.7907262,-2.2439196
Nantong,31.9827896,120.8904588
Valenzuela,14.6916903,120.9694534
Le Bouscat,44.8661755,-0.5992399
Perpignan,42.6985304,2.8953121
Palma Soriano,20.2126686,-75.9973941
Lambaré,-25.3455354,-57.6261456
Casablanca,33.5945144,-7.6200284
Huelva,37.2575874,-6.9484945
Panama City,8.9714493,-79.5341802
Baguio City,16.4119905,120.5933719
Bagneux,49.458056,3.279444
Itapevi,-23.54888,-46.933889
Puerto Montt,-41.471798,-72.9395915
Pouso Alegre,-22.2343858,-45.9327241
Kermanshah,34.3239414,47.0735891
Mysore,12.3051828,76.6553609
Redwood City,37.4863239,-122.232523
Philadelphia,39.9527237,-75.1635262
Porirua,-41.1354217,174.8397824
Luanda,-8.8272699,13.2439512
Mbuji-mayi,-6.1258942,23.5998111
Navegantes,-26.8898813,-48.6495828
Daqing,46.5969028,125.1014811
Solapur,17.6699734,75.9008118
Porto,41.1502195,-8.6103497
San Juan,47.5646794,-52.7066964
Katoomba,-33.713759,150.3121633
Traralgon,-38.1946636,146.5381646
Cajazeiras,-6.8897849,-38.5570389
Poissy,48.9274192,2.0426301
Lublin,51.250559,22.5701022
Cuscatancingo,13.7272783,-89.1807753
Portland,45.5202471,-122.674194
Nigde,37.969849,34.6764495
Mendoza,-32.8894155,-68.8446177
